date,lot_id,mixer_start,mixer_end,hopper_start,hopper_end,auger_start,auger_end,rhk_input_start,rhk_input_end,rhk_output_start,rhk_output_end,roc_start,roc_end,target_icp2
2022-04-08,2204081381,2022-04-08 06:00:00,2022-04-08 06:09:00,2022-04-08 06:17:00,2022-04-08 08:00:00,2022-04-08 08:00:00,2022-04-08 08:58:00,2022-04-08 08:58:00,2022-04-08 09:29:00,2022-04-08 09:29:00,2022-04-08 09:59:00,2022-04-08 09:59:00,2022-04-08 10:37:00,0.6006
2022-04-08,2204081382,2022-04-08 07:40:00,2022-04-08 07:50:00,2022-04-08 08:00:00,2022-04-08 09:38:00,2022-04-08 09:38:00,2022-04-08 10:39:00,2022-04-08 10:39:00,2022-04-08 11:08:00,2022-04-08 11:08:00,2022-04-08 11:36:00,2022-04-08 11:36:00,2022-04-08 12:15:00,0.7164
2022-04-08,2204081383,2022-04-08 09:20:00,2022-04-08 09:29:00,2022-04-08 09:38:00,2022-04-08 11:16:00,2022-04-08 11:16:00,2022-04-08 12:15:00,2022-04-08 12:15:00,2022-04-08 12:43:00,2022-04-08 12:43:00,2022-04-08 13:13:00,2022-04-08 13:13:00,2022-04-08 13:52:00,0.5404
2022-04-08,2204081384,2022-04-08 11:00:00,2022-04-08 11:09:00,2022-04-08 11:16:00,2022-04-08 12:58:00,2022-04-08 12:58:00,2022-04-08 13:58:00,2022-04-08 13:58:00,2022-04-08 14:26:00,2022-04-08 14:26:00,2022-04-08 14:55:00,2022-04-08 14:55:00,2022-04-08 15:36:00,0.348
2022-04-08,2204081385,2022-04-08 12:40:00,2022-04-08 12:49:00,2022-04-08 12:58:00,2022-04-08 14:35:00,2022-04-08 14:35:00,2022-04-08 15:33:00,2022-04-08 15:33:00,2022-04-08 16:01:00,2022-04-08 16:01:00,2022-04-08 16:31:00,2022-04-08 16:31:00,2022-04-08 17:12:00,0.5869
2022-04-08,2204081386,2022-04-08 14:20:00,2022-04-08 14:30:00,2022-04-08 14:35:00,2022-04-08 16:12:00,2022-04-08 16:12:00,2022-04-08 17:14:00,2022-04-08 17:14:00,2022-04-08 17:45:00,2022-04-08 17:45:00,2022-04-08 18:15:00,2022-04-08 18:15:00,2022-04-08 18:54:00,0.483
2022-04-08,2204081387,2022-04-08 16:00:00,2022-04-08 16:10:00,2022-04-08 16:12:00,2022-04-08 17:51:00,2022-04-08 17:51:00,2022-04-08 18:53:00,2022-04-08 18:53:00,2022-04-08 19:23:00,2022-04-08 19:23:00,2022-04-08 19:53:00,2022-04-08 19:53:00,2022-04-08 20:34:00,0.4383
2022-04-08,2204081388,2022-04-08 17:40:00,2022-04-08 17:50:00,2022-04-08 17:51:00,2022-04-08 19:32:00,2022-04-08 19:32:00,2022-04-08 20:29:00,2022-04-08 20:29:00,2022-04-08 20:57:00,2022-04-08 20:57:00,2022-04-08 21:27:00,2022-04-08 21:27:00,2022-04-08 22:06:00,0.232
2022-04-08,2204081389,2022-04-08 19:20:00,2022-04-08 19:29:00,2022-04-08 19:32:00,2022-04-08 21:08:00,2022-04-08 21:08:00,2022-04-08 22:09:00,2022-04-08 22:09:00,2022-04-08 22:38:00,2022-04-08 22:38:00,2022-04-08 23:08:00,2022-04-08 23:08:00,2022-04-08 23:46:00,0.5549
2022-04-08,2204081390,2022-04-08 21:00:00,2022-04-08 21:10:00,2022-04-08 21:10:00,2022-04-08 22:53:00,2022-04-08 22:53:00,2022-04-08 23:50:00,2022-04-08 23:50:00,2022-04-09 00:19:00,2022-04-09 00:19:00,2022-04-09 00:50:00,2022-04-09 00:50:00,2022-04-09 01:29:00,0.6447
2022-04-08,2204081391,2022-04-08 22:40:00,2022-04-08 22:50:00,2022-04-08 22:53:00,2022-04-09 00:30:00,2022-04-09 00:30:00,2022-04-09 01:29:00,2022-04-09 01:29:00,2022-04-09 02:00:00,2022-04-09 02:00:00,2022-04-09 02:30:00,2022-04-09 02:30:00,2022-04-09 03:09:00,0.5801
2022-04-09,2204091392,2022-04-09 00:20:00,2022-04-09 00:29:00,2022-04-09 00:30:00,2022-04-09 02:05:00,2022-04-09 02:05:00,2022-04-09 03:02:00,2022-04-09 03:02:00,2022-04-09 03:31:00,2022-04-09 03:31:00,2022-04-09 04:02:00,2022-04-09 04:02:00,2022-04-09 04:40:00,0.3103
2022-04-09,2204091393,2022-04-09 02:00:00,2022-04-09 02:09:00,2022-04-09 02:09:00,2022-04-09 03:46:00,2022-04-09 03:46:00,2022-04-09 04:47:00,2022-04-09 04:47:00,2022-04-09 05:17:00,2022-04-09 05:17:00,2022-04-09 05:46:00,2022-04-09 05:46:00,2022-04-09 06:27:00,0.5301
2022-04-09,2204091394,2022-04-09 03:40:00,2022-04-09 03:50:00,2022-04-09 03:50:00,2022-04-09 05:29:00,2022-04-09 05:29:00,2022-04-09 06:26:00,2022-04-09 06:26:00,2022-04-09 06:57:00,2022-04-09 06:57:00,2022-04-09 07:26:00,2022-04-09 07:26:00,2022-04-09 08:07:00,0.653
2022-04-09,2204091395,2022-04-09 05:20:00,2022-04-09 05:30:00,2022-04-09 05:30:00,2022-04-09 07:11:00,2022-04-09 07:11:00,2022-04-09 08:11:00,2022-04-09 08:11:00,2022-04-09 08:41:00,2022-04-09 08:41:00,2022-04-09 09:11:00,2022-04-09 09:11:00,2022-04-09 09:50:00,0.5746
2022-04-09,2204091396,2022-04-09 07:00:00,2022-04-09 07:09:00,2022-04-09 07:11:00,2022-04-09 08:53:00,2022-04-09 08:53:00,2022-04-09 09:54:00,2022-04-09 09:54:00,2022-04-09 10:24:00,2022-04-09 10:24:00,2022-04-09 10:53:00,2022-04-09 10:53:00,2022-04-09 11:34:00,0.4469
2022-04-09,2204091397,2022-04-09 08:40:00,2022-04-09 08:50:00,2022-04-09 08:53:00,2022-04-09 10:29:00,2022-04-09 10:29:00,2022-04-09 11:26:00,2022-04-09 11:26:00,2022-04-09 11:55:00,2022-04-09 11:55:00,2022-04-09 12:25:00,2022-04-09 12:25:00,2022-04-09 13:03:00,0.5345
2022-04-09,2204091398,2022-04-09 10:20:00,2022-04-09 10:30:00,2022-04-09 10:30:00,2022-04-09 12:14:00,2022-04-09 12:14:00,2022-04-09 13:14:00,2022-04-09 13:14:00,2022-04-09 13:43:00,2022-04-09 13:43:00,2022-04-09 14:14:00,2022-04-09 14:14:00,2022-04-09 14:53:00,0.2179
2022-04-09,2204091399,2022-04-09 12:00:00,2022-04-09 12:10:00,2022-04-09 12:14:00,2022-04-09 13:56:00,2022-04-09 13:56:00,2022-04-09 14:56:00,2022-04-09 14:56:00,2022-04-09 15:26:00,2022-04-09 15:26:00,2022-04-09 15:55:00,2022-04-09 15:55:00,2022-04-09 16:34:00,0.2656
2022-04-09,2204091400,2022-04-09 13:40:00,2022-04-09 13:49:00,2022-04-09 13:56:00,2022-04-09 15:38:00,2022-04-09 15:38:00,2022-04-09 16:39:00,2022-04-09 16:39:00,2022-04-09 17:08:00,2022-04-09 17:08:00,2022-04-09 17:37:00,2022-04-09 17:37:00,2022-04-09 18:15:00,0.5145
2022-04-09,2204091401,2022-04-09 15:20:00,2022-04-09 15:29:00,2022-04-09 15:38:00,2022-04-09 17:13:00,2022-04-09 17:13:00,2022-04-09 18:15:00,2022-04-09 18:15:00,2022-04-09 18:46:00,2022-04-09 18:46:00,2022-04-09 19:15:00,2022-04-09 19:15:00,2022-04-09 19:55:00,0.4525
2022-04-09,2204091402,2022-04-09 17:00:00,2022-04-09 17:09:00,2022-04-09 17:13:00,2022-04-09 18:50:00,2022-04-09 18:50:00,2022-04-09 19:48:00,2022-04-09 19:48:00,2022-04-09 20:17:00,2022-04-09 20:17:00,2022-04-09 20:46:00,2022-04-09 20:46:00,2022-04-09 21:24:00,0.7153
2022-04-09,2204091403,2022-04-09 18:40:00,2022-04-09 18:49:00,2022-04-09 18:50:00,2022-04-09 20:27:00,2022-04-09 20:27:00,2022-04-09 21:27:00,2022-04-09 21:27:00,2022-04-09 21:58:00,2022-04-09 21:58:00,2022-04-09 22:29:00,2022-04-09 22:29:00,2022-04-09 23:07:00,0.4138
2022-04-09,2204091404,2022-04-09 20:20:00,2022-04-09 20:29:00,2022-04-09 20:29:00,2022-04-09 22:12:00,2022-04-09 22:12:00,2022-04-09 23:11:00,2022-04-09 23:11:00,2022-04-09 23:41:00,2022-04-09 23:41:00,2022-04-10 00:11:00,2022-04-10 00:11:00,2022-04-10 00:51:00,0.5662
2022-04-09,2204091405,2022-04-09 22:00:00,2022-04-09 22:09:00,2022-04-09 22:12:00,2022-04-09 23:56:00,2022-04-09 23:56:00,2022-04-10 00:57:00,2022-04-10 00:57:00,2022-04-10 01:26:00,2022-04-10 01:26:00,2022-04-10 01:56:00,2022-04-10 01:56:00,2022-04-10 02:35:00,0.5807
2022-04-09,2204091406,2022-04-09 23:40:00,2022-04-09 23:49:00,2022-04-09 23:56:00,2022-04-10 01:31:00,2022-04-10 01:31:00,2022-04-10 02:32:00,2022-04-10 02:32:00,2022-04-10 03:02:00,2022-04-10 03:02:00,2022-04-10 03:31:00,2022-04-10 03:31:00,2022-04-10 04:12:00,0.5093
2022-04-10,2204101407,2022-04-10 01:20:00,2022-04-10 01:30:00,2022-04-10 01:31:00,2022-04-10 03:07:00,2022-04-10 03:07:00,2022-04-10 04:08:00,2022-04-10 04:08:00,2022-04-10 04:37:00,2022-04-10 04:37:00,2022-04-10 05:05:00,2022-04-10 05:05:00,2022-04-10 05:46:00,0.3654
2022-04-10,2204101408,2022-04-10 03:00:00,2022-04-10 03:09:00,2022-04-10 03:09:00,2022-04-10 04:46:00,2022-04-10 04:46:00,2022-04-10 05:46:00,2022-04-10 05:46:00,2022-04-10 06:15:00,2022-04-10 06:15:00,2022-04-10 06:43:00,2022-04-10 06:43:00,2022-04-10 07:23:00,0.6017
2022-04-10,2204101409,2022-04-10 04:40:00,2022-04-10 04:50:00,2022-04-10 04:50:00,2022-04-10 06:29:00,2022-04-10 06:29:00,2022-04-10 07:31:00,2022-04-10 07:31:00,2022-04-10 08:02:00,2022-04-10 08:02:00,2022-04-10 08:32:00,2022-04-10 08:32:00,2022-04-10 09:11:00,0.3608
2022-04-10,2204101410,2022-04-10 06:20:00,2022-04-10 06:29:00,2022-04-10 06:29:00,2022-04-10 08:09:00,2022-04-10 08:09:00,2022-04-10 09:06:00,2022-04-10 09:06:00,2022-04-10 09:35:00,2022-04-10 09:35:00,2022-04-10 10:06:00,2022-04-10 10:06:00,2022-04-10 10:46:00,0.7583
2022-04-10,2204101411,2022-04-10 08:00:00,2022-04-10 08:09:00,2022-04-10 08:09:00,2022-04-10 09:53:00,2022-04-10 09:53:00,2022-04-10 10:51:00,2022-04-10 10:51:00,2022-04-10 11:20:00,2022-04-10 11:20:00,2022-04-10 11:50:00,2022-04-10 11:50:00,2022-04-10 12:29:00,0.5623
2022-04-10,2204101412,2022-04-10 09:40:00,2022-04-10 09:50:00,2022-04-10 09:53:00,2022-04-10 11:28:00,2022-04-10 11:28:00,2022-04-10 12:28:00,2022-04-10 12:28:00,2022-04-10 12:57:00,2022-04-10 12:57:00,2022-04-10 13:26:00,2022-04-10 13:26:00,2022-04-10 14:04:00,0.509
2022-04-10,2204101413,2022-04-10 11:20:00,2022-04-10 11:30:00,2022-04-10 11:30:00,2022-04-10 13:06:00,2022-04-10 13:06:00,2022-04-10 14:03:00,2022-04-10 14:03:00,2022-04-10 14:34:00,2022-04-10 14:34:00,2022-04-10 15:02:00,2022-04-10 15:02:00,2022-04-10 15:40:00,0.6175
2022-04-10,2204101414,2022-04-10 13:00:00,2022-04-10 13:10:00,2022-04-10 13:10:00,2022-04-10 14:54:00,2022-04-10 14:54:00,2022-04-10 15:51:00,2022-04-10 15:51:00,2022-04-10 16:22:00,2022-04-10 16:22:00,2022-04-10 16:51:00,2022-04-10 16:51:00,2022-04-10 17:30:00,0.3069
2022-04-10,2204101415,2022-04-10 14:40:00,2022-04-10 14:50:00,2022-04-10 14:54:00,2022-04-10 16:31:00,2022-04-10 16:31:00,2022-04-10 17:32:00,2022-04-10 17:32:00,2022-04-10 18:01:00,2022-04-10 18:01:00,2022-04-10 18:31:00,2022-04-10 18:31:00,2022-04-10 19:09:00,0.5233
2022-04-10,2204101416,2022-04-10 16:20:00,2022-04-10 16:30:00,2022-04-10 16:31:00,2022-04-10 18:11:00,2022-04-10 18:11:00,2022-04-10 19:08:00,2022-04-10 19:08:00,2022-04-10 19:39:00,2022-04-10 19:39:00,2022-04-10 20:07:00,2022-04-10 20:07:00,2022-04-10 20:45:00,0.3858
2022-04-10,2204101417,2022-04-10 18:00:00,2022-04-10 18:09:00,2022-04-10 18:11:00,2022-04-10 19:48:00,2022-04-10 19:48:00,2022-04-10 20:49:00,2022-04-10 20:49:00,2022-04-10 21:18:00,2022-04-10 21:18:00,2022-04-10 21:49:00,2022-04-10 21:49:00,2022-04-10 22:29:00,0.3559
2022-04-10,2204101418,2022-04-10 19:40:00,2022-04-10 19:50:00,2022-04-10 19:50:00,2022-04-10 21:34:00,2022-04-10 21:34:00,2022-04-10 22:33:00,2022-04-10 22:33:00,2022-04-10 23:04:00,2022-04-10 23:04:00,2022-04-10 23:32:00,2022-04-10 23:32:00,2022-04-11 00:11:00,0.6316
2022-04-10,2204101419,2022-04-10 21:20:00,2022-04-10 21:29:00,2022-04-10 21:34:00,2022-04-10 23:12:00,2022-04-10 23:12:00,2022-04-11 00:14:00,2022-04-11 00:14:00,2022-04-11 00:43:00,2022-04-11 00:43:00,2022-04-11 01:13:00,2022-04-11 01:13:00,2022-04-11 01:54:00,0.4675
2022-04-10,2204101420,2022-04-10 23:00:00,2022-04-10 23:09:00,2022-04-10 23:12:00,2022-04-11 00:49:00,2022-04-11 00:49:00,2022-04-11 01:47:00,2022-04-11 01:47:00,2022-04-11 02:17:00,2022-04-11 02:17:00,2022-04-11 02:48:00,2022-04-11 02:48:00,2022-04-11 03:29:00,0.3789
2022-04-11,2204111421,2022-04-11 00:40:00,2022-04-11 00:49:00,2022-04-11 00:49:00,2022-04-11 02:32:00,2022-04-11 02:32:00,2022-04-11 03:33:00,2022-04-11 03:33:00,2022-04-11 04:03:00,2022-04-11 04:03:00,2022-04-11 04:33:00,2022-04-11 04:33:00,2022-04-11 05:14:00,0.4624
2022-04-11,2204111422,2022-04-11 02:20:00,2022-04-11 02:30:00,2022-04-11 02:32:00,2022-04-11 04:12:00,2022-04-11 04:12:00,2022-04-11 05:13:00,2022-04-11 05:13:00,2022-04-11 05:44:00,2022-04-11 05:44:00,2022-04-11 06:13:00,2022-04-11 06:13:00,2022-04-11 06:52:00,0.2956
2022-04-11,2204111423,2022-04-11 04:00:00,2022-04-11 04:10:00,2022-04-11 04:12:00,2022-04-11 05:55:00,2022-04-11 05:55:00,2022-04-11 06:57:00,2022-04-11 06:57:00,2022-04-11 07:26:00,2022-04-11 07:26:00,2022-04-11 07:57:00,2022-04-11 07:57:00,2022-04-11 08:38:00,0.5973
2022-04-11,2204111424,2022-04-11 05:40:00,2022-04-11 05:50:00,2022-04-11 05:55:00,2022-04-11 07:35:00,2022-04-11 07:35:00,2022-04-11 08:37:00,2022-04-11 08:37:00,2022-04-11 09:06:00,2022-04-11 09:06:00,2022-04-11 09:34:00,2022-04-11 09:34:00,2022-04-11 10:15:00,0.5607
2022-04-11,2204111425,2022-04-11 07:20:00,2022-04-11 07:29:00,2022-04-11 07:35:00,2022-04-11 09:15:00,2022-04-11 09:15:00,2022-04-11 10:15:00,2022-04-11 10:15:00,2022-04-11 10:44:00,2022-04-11 10:44:00,2022-04-11 11:15:00,2022-04-11 11:15:00,2022-04-11 11:56:00,0.198
2022-04-11,2204111426,2022-04-11 09:00:00,2022-04-11 09:10:00,2022-04-11 09:15:00,2022-04-11 10:55:00,2022-04-11 10:55:00,2022-04-11 11:55:00,2022-04-11 11:55:00,2022-04-11 12:24:00,2022-04-11 12:24:00,2022-04-11 12:54:00,2022-04-11 12:54:00,2022-04-11 13:33:00,0.2288
2022-04-11,2204111427,2022-04-11 10:40:00,2022-04-11 10:49:00,2022-04-11 10:55:00,2022-04-11 12:34:00,2022-04-11 12:34:00,2022-04-11 13:33:00,2022-04-11 13:33:00,2022-04-11 14:03:00,2022-04-11 14:03:00,2022-04-11 14:34:00,2022-04-11 14:34:00,2022-04-11 15:14:00,0.4894
2022-04-11,2204111428,2022-04-11 12:20:00,2022-04-11 12:29:00,2022-04-11 12:34:00,2022-04-11 14:13:00,2022-04-11 14:13:00,2022-04-11 15:13:00,2022-04-11 15:13:00,2022-04-11 15:43:00,2022-04-11 15:43:00,2022-04-11 16:12:00,2022-04-11 16:12:00,2022-04-11 16:50:00,0.5814
2022-04-11,2204111429,2022-04-11 14:00:00,2022-04-11 14:09:00,2022-04-11 14:13:00,2022-04-11 15:56:00,2022-04-11 15:56:00,2022-04-11 16:58:00,2022-04-11 16:58:00,2022-04-11 17:27:00,2022-04-11 17:27:00,2022-04-11 17:57:00,2022-04-11 17:57:00,2022-04-11 18:37:00,0.5477
2022-04-11,2204111430,2022-04-11 15:40:00,2022-04-11 15:50:00,2022-04-11 15:56:00,2022-04-11 17:34:00,2022-04-11 17:34:00,2022-04-11 18:34:00,2022-04-11 18:34:00,2022-04-11 19:04:00,2022-04-11 19:04:00,2022-04-11 19:33:00,2022-04-11 19:33:00,2022-04-11 20:13:00,0.201
2022-04-11,2204111431,2022-04-11 17:20:00,2022-04-11 17:30:00,2022-04-11 17:34:00,2022-04-11 19:17:00,2022-04-11 19:17:00,2022-04-11 20:19:00,2022-04-11 20:19:00,2022-04-11 20:48:00,2022-04-11 20:48:00,2022-04-11 21:19:00,2022-04-11 21:19:00,2022-04-11 21:58:00,0.5235
2022-04-11,2204111432,2022-04-11 19:00:00,2022-04-11 19:10:00,2022-04-11 19:17:00,2022-04-11 20:58:00,2022-04-11 20:58:00,2022-04-11 21:58:00,2022-04-11 21:58:00,2022-04-11 22:27:00,2022-04-11 22:27:00,2022-04-11 22:58:00,2022-04-11 22:58:00,2022-04-11 23:38:00,0.6944
2022-04-11,2204111433,2022-04-11 20:40:00,2022-04-11 20:50:00,2022-04-11 20:58:00,2022-04-11 22:38:00,2022-04-11 22:38:00,2022-04-11 23:39:00,2022-04-11 23:39:00,2022-04-12 00:08:00,2022-04-12 00:08:00,2022-04-12 00:37:00,2022-04-12 00:37:00,2022-04-12 01:17:00,0.6067
2022-04-11,2204111434,2022-04-11 22:20:00,2022-04-11 22:29:00,2022-04-11 22:38:00,2022-04-12 00:22:00,2022-04-12 00:22:00,2022-04-12 01:22:00,2022-04-12 01:22:00,2022-04-12 01:50:00,2022-04-12 01:50:00,2022-04-12 02:19:00,2022-04-12 02:19:00,2022-04-12 02:57:00,0.7291
2022-04-12,2204121435,2022-04-12 00:00:00,2022-04-12 00:09:00,2022-04-12 00:22:00,2022-04-12 02:04:00,2022-04-12 02:04:00,2022-04-12 03:03:00,2022-04-12 03:03:00,2022-04-12 03:33:00,2022-04-12 03:33:00,2022-04-12 04:04:00,2022-04-12 04:04:00,2022-04-12 04:42:00,0.5271
2022-04-12,2204121436,2022-04-12 01:40:00,2022-04-12 01:49:00,2022-04-12 02:04:00,2022-04-12 03:44:00,2022-04-12 03:44:00,2022-04-12 04:45:00,2022-04-12 04:45:00,2022-04-12 05:15:00,2022-04-12 05:15:00,2022-04-12 05:44:00,2022-04-12 05:44:00,2022-04-12 06:25:00,0.4415
2022-04-12,2204121437,2022-04-12 03:20:00,2022-04-12 03:30:00,2022-04-12 03:44:00,2022-04-12 05:27:00,2022-04-12 05:27:00,2022-04-12 06:25:00,2022-04-12 06:25:00,2022-04-12 06:53:00,2022-04-12 06:53:00,2022-04-12 07:23:00,2022-04-12 07:23:00,2022-04-12 08:01:00,0.6142
2022-04-12,2204121438,2022-04-12 05:00:00,2022-04-12 05:10:00,2022-04-12 05:27:00,2022-04-12 07:07:00,2022-04-12 07:07:00,2022-04-12 08:06:00,2022-04-12 08:06:00,2022-04-12 08:36:00,2022-04-12 08:36:00,2022-04-12 09:05:00,2022-04-12 09:05:00,2022-04-12 09:45:00,0.5669
2022-04-12,2204121439,2022-04-12 06:40:00,2022-04-12 06:49:00,2022-04-12 07:07:00,2022-04-12 08:43:00,2022-04-12 08:43:00,2022-04-12 09:40:00,2022-04-12 09:40:00,2022-04-12 10:09:00,2022-04-12 10:09:00,2022-04-12 10:38:00,2022-04-12 10:38:00,2022-04-12 11:18:00,0.4454
2022-04-12,2204121440,2022-04-12 08:20:00,2022-04-12 08:30:00,2022-04-12 08:43:00,2022-04-12 10:19:00,2022-04-12 10:19:00,2022-04-12 11:17:00,2022-04-12 11:17:00,2022-04-12 11:47:00,2022-04-12 11:47:00,2022-04-12 12:16:00,2022-04-12 12:16:00,2022-04-12 12:57:00,0.2895
2022-04-12,2204121441,2022-04-12 10:00:00,2022-04-12 10:10:00,2022-04-12 10:19:00,2022-04-12 11:59:00,2022-04-12 11:59:00,2022-04-12 12:57:00,2022-04-12 12:57:00,2022-04-12 13:26:00,2022-04-12 13:26:00,2022-04-12 13:55:00,2022-04-12 13:55:00,2022-04-12 14:36:00,0.3937
2022-04-12,2204121442,2022-04-12 11:40:00,2022-04-12 11:49:00,2022-04-12 11:59:00,2022-04-12 13:42:00,2022-04-12 13:42:00,2022-04-12 14:43:00,2022-04-12 14:43:00,2022-04-12 15:12:00,2022-04-12 15:12:00,2022-04-12 15:42:00,2022-04-12 15:42:00,2022-04-12 16:23:00,0.4282
2022-04-12,2204121443,2022-04-12 13:20:00,2022-04-12 13:30:00,2022-04-12 13:42:00,2022-04-12 15:21:00,2022-04-12 15:21:00,2022-04-12 16:23:00,2022-04-12 16:23:00,2022-04-12 16:52:00,2022-04-12 16:52:00,2022-04-12 17:21:00,2022-04-12 17:21:00,2022-04-12 18:02:00,0.5279
2022-04-12,2204121444,2022-04-12 15:00:00,2022-04-12 15:09:00,2022-04-12 15:21:00,2022-04-12 17:00:00,2022-04-12 17:00:00,2022-04-12 18:02:00,2022-04-12 18:02:00,2022-04-12 18:33:00,2022-04-12 18:33:00,2022-04-12 19:02:00,2022-04-12 19:02:00,2022-04-12 19:41:00,0.5934
2022-04-12,2204121445,2022-04-12 16:40:00,2022-04-12 16:49:00,2022-04-12 17:00:00,2022-04-12 18:37:00,2022-04-12 18:37:00,2022-04-12 19:34:00,2022-04-12 19:34:00,2022-04-12 20:04:00,2022-04-12 20:04:00,2022-04-12 20:35:00,2022-04-12 20:35:00,2022-04-12 21:16:00,0.4616
2022-04-12,2204121446,2022-04-12 18:20:00,2022-04-12 18:29:00,2022-04-12 18:37:00,2022-04-12 20:19:00,2022-04-12 20:19:00,2022-04-12 21:16:00,2022-04-12 21:16:00,2022-04-12 21:45:00,2022-04-12 21:45:00,2022-04-12 22:13:00,2022-04-12 22:13:00,2022-04-12 22:54:00,0.5116
2022-04-12,2204121447,2022-04-12 20:00:00,2022-04-12 20:10:00,2022-04-12 20:19:00,2022-04-12 21:58:00,2022-04-12 21:58:00,2022-04-12 22:57:00,2022-04-12 22:57:00,2022-04-12 23:28:00,2022-04-12 23:28:00,2022-04-12 23:58:00,2022-04-12 23:58:00,2022-04-13 00:39:00,0.7766
2022-04-12,2204121448,2022-04-12 21:40:00,2022-04-12 21:50:00,2022-04-12 21:58:00,2022-04-12 23:42:00,2022-04-12 23:42:00,2022-04-13 00:40:00,2022-04-13 00:40:00,2022-04-13 01:09:00,2022-04-13 01:09:00,2022-04-13 01:38:00,2022-04-13 01:38:00,2022-04-13 02:16:00,0.5727
2022-04-12,2204121449,2022-04-12 23:20:00,2022-04-12 23:29:00,2022-04-12 23:42:00,2022-04-13 01:26:00,2022-04-13 01:26:00,2022-04-13 02:24:00,2022-04-13 02:24:00,2022-04-13 02:53:00,2022-04-13 02:53:00,2022-04-13 03:24:00,2022-04-13 03:24:00,2022-04-13 04:02:00,0.6052
2022-04-13,2204131450,2022-04-13 01:00:00,2022-04-13 01:10:00,2022-04-13 01:26:00,2022-04-13 03:07:00,2022-04-13 03:07:00,2022-04-13 04:05:00,2022-04-13 04:05:00,2022-04-13 04:33:00,2022-04-13 04:33:00,2022-04-13 05:02:00,2022-04-13 05:02:00,2022-04-13 05:42:00,0.4639
2022-04-13,2204131451,2022-04-13 02:40:00,2022-04-13 02:50:00,2022-04-13 03:07:00,2022-04-13 04:43:00,2022-04-13 04:43:00,2022-04-13 05:40:00,2022-04-13 05:40:00,2022-04-13 06:09:00,2022-04-13 06:09:00,2022-04-13 06:39:00,2022-04-13 06:39:00,2022-04-13 07:20:00,0.5318
2022-04-13,2204131452,2022-04-13 04:20:00,2022-04-13 04:30:00,2022-04-13 04:43:00,2022-04-13 06:26:00,2022-04-13 06:26:00,2022-04-13 07:28:00,2022-04-13 07:28:00,2022-04-13 07:58:00,2022-04-13 07:58:00,2022-04-13 08:28:00,2022-04-13 08:28:00,2022-04-13 09:06:00,0.4
2022-04-13,2204131453,2022-04-13 06:00:00,2022-04-13 06:09:00,2022-04-13 06:26:00,2022-04-13 08:03:00,2022-04-13 08:03:00,2022-04-13 09:02:00,2022-04-13 09:02:00,2022-04-13 09:31:00,2022-04-13 09:31:00,2022-04-13 10:02:00,2022-04-13 10:02:00,2022-04-13 10:43:00,0.8809
2022-04-13,2204131454,2022-04-13 07:40:00,2022-04-13 07:49:00,2022-04-13 08:03:00,2022-04-13 09:44:00,2022-04-13 09:44:00,2022-04-13 10:42:00,2022-04-13 10:42:00,2022-04-13 11:11:00,2022-04-13 11:11:00,2022-04-13 11:41:00,2022-04-13 11:41:00,2022-04-13 12:22:00,0.6694
2022-04-13,2204131455,2022-04-13 09:20:00,2022-04-13 09:29:00,2022-04-13 09:44:00,2022-04-13 11:22:00,2022-04-13 11:22:00,2022-04-13 12:22:00,2022-04-13 12:22:00,2022-04-13 12:51:00,2022-04-13 12:51:00,2022-04-13 13:20:00,2022-04-13 13:20:00,2022-04-13 13:58:00,0.455
2022-04-13,2204131456,2022-04-13 11:00:00,2022-04-13 11:09:00,2022-04-13 11:22:00,2022-04-13 13:06:00,2022-04-13 13:06:00,2022-04-13 14:03:00,2022-04-13 14:03:00,2022-04-13 14:33:00,2022-04-13 14:33:00,2022-04-13 15:04:00,2022-04-13 15:04:00,2022-04-13 15:44:00,0.4102
2022-04-13,2204131457,2022-04-13 12:40:00,2022-04-13 12:50:00,2022-04-13 13:06:00,2022-04-13 14:50:00,2022-04-13 14:50:00,2022-04-13 15:47:00,2022-04-13 15:47:00,2022-04-13 16:16:00,2022-04-13 16:16:00,2022-04-13 16:46:00,2022-04-13 16:46:00,2022-04-13 17:24:00,0.5665
2022-04-13,2204131458,2022-04-13 14:20:00,2022-04-13 14:29:00,2022-04-13 14:50:00,2022-04-13 16:30:00,2022-04-13 16:30:00,2022-04-13 17:31:00,2022-04-13 17:31:00,2022-04-13 17:59:00,2022-04-13 17:59:00,2022-04-13 18:28:00,2022-04-13 18:28:00,2022-04-13 19:06:00,0.2896
2022-04-13,2204131459,2022-04-13 16:00:00,2022-04-13 16:09:00,2022-04-13 16:30:00,2022-04-13 18:08:00,2022-04-13 18:08:00,2022-04-13 19:05:00,2022-04-13 19:05:00,2022-04-13 19:33:00,2022-04-13 19:33:00,2022-04-13 20:03:00,2022-04-13 20:03:00,2022-04-13 20:42:00,0.3883
2022-04-13,2204131460,2022-04-13 17:40:00,2022-04-13 17:50:00,2022-04-13 18:08:00,2022-04-13 19:49:00,2022-04-13 19:49:00,2022-04-13 20:51:00,2022-04-13 20:51:00,2022-04-13 21:20:00,2022-04-13 21:20:00,2022-04-13 21:51:00,2022-04-13 21:51:00,2022-04-13 22:31:00,0.4587
